transaction_id,account_id,transaction_date,transaction_type,amount,merchant,city
9044,395,12/24/2022,Withdrawal,329.3,Apple,Atlanta
9045,662,11/28/2020,Transfer,275.16,Walmart,Chicago
9046,853,1/6/2021,Payment,328.09,Apple,New York
9047,1243,5/15/2023,Deposit,474.93,Home Depot,Cleveland
9048,594,6/6/2023,Withdrawal,287.54,Exxon,Los Angeles
9049,190,8/3/2021,Withdrawal,552.71,Amazon,New York
9050,234,3/11/2023,Withdrawal,379.14,Home Depot,Cleveland
9051,232,10/7/2024,Payment,163.14,Starbucks,Miami
9052,358,11/16/2021,Deposit,27.08,Amazon,Cleveland
9053,478,12/9/2021,Transfer,380.63,Apple,Detroit
9054,1453,9/16/2023,Transfer,6.22,Walmart,Detroit
9055,237,7/16/2022,Transfer,223.29,Walmart,Philadelphia
9056,1057,9/28/2024,Transfer,308.37,Shell,Miami
9057,213,1/9/2022,Transfer,39.07,Starbucks,Cleveland
9058,379,9/27/2020,Transfer,105.53,Walmart,Atlanta
9059,1026,12/11/2021,Transfer,40.39,Target,Atlanta
9060,909,11/20/2020,Deposit,509.7,Target,Cleveland
9061,450,9/16/2022,Deposit,310.16,Walmart,Houston
9062,569,3/30/2024,Payment,91.46,Shell,Atlanta
9063,1451,3/8/2022,Withdrawal,31.03,Amazon,Chicago
9064,813,7/8/2022,Deposit,69.25,Costco,Charlotte
9065,279,10/17/2024,Withdrawal,105.77,Apple,Philadelphia
9066,214,6/30/2021,Payment,116.76,Starbucks,Miami
9067,1309,12/28/2022,Deposit,318.78,Target,Charlotte
9068,718,6/26/2022,Payment,11.62,Target,Los Angeles
9069,970,7/30/2020,Deposit,363.1,Target,Miami
9070,1298,4/30/2024,Deposit,70.98,Amazon,Chicago
9071,1035,11/6/2023,Transfer,188.75,Walmart,Miami
9072,871,11/18/2024,Withdrawal,95.58,Shell,Charlotte
9073,1071,12/14/2023,Payment,349.19,Target,Los Angeles
9074,438,8/19/2021,Transfer,416.07,Google,New York
9075,671,2/17/2020,Deposit,321.32,Starbucks,Charlotte
9076,904,8/18/2020,Deposit,266.39,Home Depot,Cleveland
9077,1451,8/1/2021,Payment,159.71,Apple,Chicago
9078,1456,2/9/2024,Withdrawal,401.19,Exxon,Philadelphia
9079,1154,8/7/2022,Payment,49.91,Walmart,Miami
9080,1046,1/17/2023,Deposit,267.07,Home Depot,Chicago
9081,892,10/20/2024,Transfer,362.69,Apple,Atlanta
9082,389,7/20/2022,Payment,337.42,Walmart,Chicago
9083,135,2/21/2020,Transfer,279.32,Costco,Detroit
9084,532,4/6/2024,Withdrawal,275.24,Walmart,Houston
9085,220,2/25/2021,Withdrawal,333.83,Amazon,Atlanta
9086,333,9/2/2021,Transfer,180.07,Starbucks,New York
9087,1154,3/21/2021,Withdrawal,414,Shell,Chicago
9088,1056,8/18/2022,Transfer,508.55,Walmart,Philadelphia
9089,1449,5/10/2020,Transfer,77.28,Home Depot,Los Angeles
9090,1322,8/22/2021,Transfer,140.91,Costco,New York
9091,357,7/29/2024,Withdrawal,32.64,Amazon,Los Angeles
9092,1479,1/8/2021,Transfer,102.12,Amazon,Cleveland
9093,401,7/4/2021,Withdrawal,218.58,Exxon,Houston
9094,896,6/13/2021,Transfer,270.65,Apple,Detroit
9095,990,2/2/2023,Transfer,175.23,Costco,Cleveland
9096,709,1/21/2021,Withdrawal,295.35,Exxon,New York
9097,1479,8/8/2024,Transfer,89.5,Google,New York
9098,1058,12/1/2020,Transfer,139.28,Starbucks,Los Angeles
9099,248,1/5/2022,Withdrawal,296.89,Google,Cleveland
9100,946,2/14/2023,Deposit,150.39,Walmart,Atlanta
9101,42,10/21/2022,Payment,6.64,Apple,Miami
9102,801,7/10/2024,Withdrawal,534.76,Home Depot,Charlotte
9103,123,6/14/2022,Transfer,340.73,Target,Miami
9104,27,6/21/2021,Payment,224.46,Target,Detroit
9105,1486,12/30/2023,Payment,333.85,Amazon,Chicago
9106,571,5/10/2021,Transfer,262.6,Exxon,Philadelphia
9107,1171,11/1/2022,Transfer,38.23,Home Depot,Charlotte
9108,496,8/10/2023,Deposit,222.98,Target,Charlotte
9109,486,5/22/2021,Transfer,91.49,Amazon,Atlanta
9110,1484,11/11/2021,Payment,216.94,Starbucks,Detroit
9111,899,7/18/2021,Transfer,260.65,Amazon,Houston
9112,711,2/19/2022,Payment,342.82,Amazon,Detroit
9113,1152,1/29/2022,Withdrawal,52.13,Amazon,Detroit
9114,376,5/7/2020,Withdrawal,57.63,Walmart,Los Angeles
9115,665,1/4/2023,Payment,128.87,Amazon,Houston
9116,783,7/16/2023,Withdrawal,419.63,Google,Philadelphia
9117,851,5/25/2020,Deposit,145.48,Shell,Cleveland
9118,1107,11/27/2023,Payment,280.24,Amazon,Philadelphia
9119,674,5/13/2021,Payment,191.62,Home Depot,Los Angeles
9120,1127,8/23/2022,Transfer,140.71,Amazon,Los Angeles
9121,362,7/13/2021,Deposit,220.17,Home Depot,Los Angeles
9122,684,5/7/2023,Transfer,318.78,Costco,Los Angeles
9123,1280,5/25/2024,Deposit,301.07,Costco,Detroit
9124,247,7/12/2022,Deposit,18.68,Amazon,Detroit
9125,1216,3/6/2024,Deposit,250.25,Exxon,Los Angeles
9126,535,6/15/2024,Payment,444.58,Target,Houston
9127,314,2/6/2021,Withdrawal,245.74,Shell,Houston
9128,1300,9/2/2022,Withdrawal,369.63,Amazon,Miami
9129,1397,5/17/2023,Transfer,461.07,Shell,New York
9130,444,12/7/2020,Transfer,224.6,Amazon,Miami
9131,869,12/7/2022,Withdrawal,190.71,Target,Chicago
9132,1219,6/24/2021,Withdrawal,264.47,Shell,Miami
9133,1282,4/14/2023,Deposit,393.09,Amazon,New York
9134,582,5/25/2021,Transfer,176.13,Costco,New York
9135,871,1/19/2020,Transfer,28,Apple,Miami
9136,1384,5/9/2021,Transfer,253.97,Walmart,Philadelphia
9137,548,12/20/2020,Transfer,339.24,Starbucks,Cleveland
9138,1132,7/12/2021,Withdrawal,259.94,Exxon,Miami
9139,1048,12/10/2020,Withdrawal,265.83,Starbucks,Atlanta
9140,465,12/19/2022,Payment,194.22,Home Depot,Philadelphia
9141,1046,11/18/2021,Payment,164.76,Apple,Chicago
9142,502,11/25/2024,Withdrawal,390.62,Walmart,Atlanta
9143,851,8/16/2020,Deposit,67.58,Apple,Philadelphia
9144,716,5/26/2020,Withdrawal,213.75,Shell,Los Angeles
9145,892,8/14/2023,Deposit,52.65,Costco,Los Angeles
9146,501,9/18/2023,Transfer,195.09,Exxon,Detroit
9147,735,11/9/2024,Payment,239.59,Home Depot,Detroit
9148,593,11/27/2020,Deposit,275.88,Google,Philadelphia
9149,407,3/8/2021,Transfer,221.27,Costco,Atlanta
9150,1354,2/2/2021,Withdrawal,408.59,Shell,Charlotte
9151,703,9/19/2024,Payment,215.84,Target,Miami
9152,286,4/15/2022,Withdrawal,40.78,Amazon,Cleveland
9153,147,9/20/2023,Transfer,355.22,Apple,Charlotte
9154,794,5/17/2023,Transfer,250.49,Costco,Atlanta
9155,384,12/5/2023,Withdrawal,56.05,Exxon,Atlanta
9156,11,8/9/2021,Transfer,309.63,Google,Los Angeles
9157,276,9/14/2024,Transfer,116.26,Exxon,Detroit
9158,886,8/21/2021,Deposit,340.29,Exxon,Philadelphia
9159,964,7/18/2023,Withdrawal,10.77,Target,Charlotte
9160,303,4/18/2023,Withdrawal,181.24,Google,Atlanta
9161,204,12/9/2023,Payment,264.53,Shell,Houston
9162,345,1/26/2022,Deposit,40,Walmart,Chicago
9163,826,12/11/2020,Deposit,278.48,Shell,Miami
9164,1290,3/22/2024,Transfer,354.92,Home Depot,Atlanta
9165,22,12/9/2024,Payment,169.46,Google,Charlotte
9166,839,1/1/2024,Payment,258.95,Walmart,New York
9167,536,11/2/2022,Deposit,80.7,Walmart,Charlotte
9168,1120,11/28/2023,Payment,629.2,Google,Los Angeles
9169,981,1/7/2022,Deposit,200.93,Target,Cleveland
9170,1469,12/6/2024,Payment,249.69,Google,Atlanta
9171,263,11/12/2024,Deposit,159.8,Costco,Philadelphia
9172,584,1/14/2021,Deposit,100.91,Home Depot,Miami
9173,1013,9/11/2024,Transfer,344.66,Amazon,Miami
9174,383,2/24/2021,Transfer,161.03,Target,Cleveland
9175,917,4/18/2023,Payment,73.59,Walmart,Detroit
9176,392,7/19/2024,Transfer,248.04,Target,Philadelphia
9177,889,10/7/2022,Withdrawal,144.84,Walmart,Miami
9178,540,7/30/2023,Withdrawal,326.81,Target,Chicago
9179,1116,2/21/2021,Payment,122.3,Starbucks,Detroit
9180,566,12/21/2020,Deposit,50.73,Shell,Miami
9181,1183,9/21/2024,Transfer,190.05,Walmart,Los Angeles
9182,884,1/16/2020,Payment,159.8,Walmart,Miami
9183,228,11/10/2020,Withdrawal,37.63,Walmart,Philadelphia
9184,473,6/16/2021,Deposit,317.94,Google,Houston
9185,372,11/5/2022,Transfer,253.54,Exxon,Cleveland
9186,1400,1/28/2024,Deposit,52.12,Starbucks,Charlotte
9187,37,1/26/2024,Deposit,29.94,Home Depot,Detroit
9188,691,12/9/2024,Transfer,253.27,Target,Houston
9189,844,6/28/2021,Transfer,56.55,Costco,Cleveland
9190,1061,11/24/2021,Withdrawal,56.09,Amazon,Houston
9191,101,3/9/2020,Withdrawal,183.64,Home Depot,Charlotte
9192,1214,2/14/2021,Deposit,207.12,Walmart,Los Angeles
9193,658,12/11/2022,Deposit,275.44,Shell,Miami
9194,90,12/24/2022,Withdrawal,358.54,Target,Houston
9195,1030,3/22/2022,Withdrawal,130.44,Costco,Los Angeles
9196,905,7/7/2022,Deposit,288.14,Amazon,Houston
9197,1163,4/26/2022,Payment,173.87,Costco,Detroit
9198,95,1/9/2022,Payment,376.55,Google,Philadelphia
9199,632,1/30/2024,Payment,72.77,Amazon,Chicago
9200,1410,10/23/2024,Transfer,278.64,Costco,Los Angeles
9201,123,7/19/2023,Withdrawal,75.94,Costco,New York
9202,1309,3/14/2021,Payment,63.93,Home Depot,Detroit
9203,366,6/13/2021,Payment,131.53,Apple,Philadelphia
9204,691,12/30/2021,Withdrawal,115.33,Shell,Chicago
9205,325,9/29/2020,Transfer,347.98,Target,Philadelphia
9206,407,4/3/2021,Payment,69.05,Exxon,Atlanta
9207,996,3/30/2022,Transfer,130.89,Target,Philadelphia
9208,519,4/11/2023,Transfer,54.91,Home Depot,Chicago
9209,896,7/21/2021,Deposit,342.48,Shell,Miami
9210,77,5/10/2022,Withdrawal,240.06,Starbucks,Chicago
9211,234,3/24/2024,Deposit,282.63,Apple,Charlotte
9212,830,5/11/2021,Payment,225.47,Shell,Detroit
9213,586,3/5/2022,Deposit,225.25,Walmart,Philadelphia
9214,484,3/15/2022,Withdrawal,249.83,Starbucks,Chicago
9215,1488,4/6/2024,Transfer,342.38,Shell,Atlanta
9216,271,12/31/2022,Transfer,27.89,Target,Chicago
9217,939,7/22/2022,Payment,114.39,Starbucks,Chicago
9218,1491,9/18/2022,Withdrawal,42.3,Home Depot,Atlanta
9219,469,4/19/2022,Transfer,289.99,Exxon,Charlotte
9220,632,4/10/2023,Payment,266.19,Target,Atlanta
9221,547,9/26/2021,Withdrawal,307.72,Costco,Charlotte
9222,719,8/25/2021,Withdrawal,182.53,Apple,Charlotte
9223,1008,1/5/2022,Deposit,135.09,Walmart,Atlanta
9224,270,8/8/2023,Transfer,157.05,Exxon,Cleveland
9225,605,6/29/2023,Withdrawal,492.68,Home Depot,Cleveland
9226,965,12/3/2023,Transfer,219.05,Exxon,Los Angeles
9227,378,9/17/2022,Transfer,77.38,Amazon,Cleveland
9228,177,1/1/2021,Withdrawal,181.66,Costco,Detroit
9229,274,9/12/2020,Transfer,197.28,Walmart,Philadelphia
9230,637,3/28/2024,Deposit,496.55,Starbucks,Los Angeles
9231,27,3/15/2021,Payment,171.15,Google,Detroit
9232,576,9/20/2023,Payment,227.84,Costco,Detroit
9233,60,7/11/2024,Withdrawal,111.04,Amazon,Atlanta
9234,731,3/10/2021,Deposit,516.42,Costco,Charlotte
9235,1241,11/20/2021,Payment,435.86,Exxon,Houston
9236,661,1/24/2024,Deposit,93.42,Shell,Miami
9237,270,11/3/2020,Withdrawal,328.05,Walmart,Cleveland
9238,1140,8/23/2024,Deposit,267.21,Shell,Los Angeles
9239,245,1/23/2023,Withdrawal,83.62,Walmart,Atlanta
9240,660,2/12/2021,Payment,51.01,Costco,Charlotte
9241,85,4/5/2022,Payment,104.5,Starbucks,Atlanta
9242,907,4/6/2023,Payment,296.41,Walmart,Houston
9243,1474,3/27/2020,Payment,3.91,Apple,Atlanta
9244,536,1/3/2020,Transfer,246.48,Costco,Atlanta
9245,89,1/6/2021,Deposit,36.74,Starbucks,Houston
9246,549,3/31/2024,Deposit,20.71,Apple,Charlotte
9247,854,10/3/2021,Deposit,207.54,Exxon,Los Angeles
9248,895,11/12/2022,Withdrawal,387.59,Target,Cleveland
9249,507,4/7/2020,Payment,84.87,Google,Houston
9250,408,10/31/2021,Payment,191.12,Amazon,Atlanta
9251,1295,11/9/2024,Transfer,215.43,Target,Atlanta
9252,524,3/25/2024,Transfer,188.19,Exxon,Miami
9253,607,11/16/2020,Payment,246.47,Home Depot,Atlanta
9254,1003,6/17/2021,Deposit,202.44,Home Depot,Chicago
9255,448,3/30/2022,Deposit,61.21,Google,Charlotte
9256,543,1/1/2021,Payment,395.7,Home Depot,Los Angeles
9257,949,4/22/2023,Withdrawal,259.23,Starbucks,Chicago
9258,350,2/20/2021,Deposit,168.02,Exxon,Charlotte
9259,852,12/29/2021,Payment,50.08,Target,Philadelphia
9260,328,5/22/2023,Payment,145.23,Walmart,Miami
9261,1310,4/27/2022,Transfer,331.11,Home Depot,Los Angeles
9262,1059,10/31/2021,Transfer,0.36,Exxon,Detroit
9263,623,5/18/2023,Payment,74.1,Starbucks,Philadelphia
9264,488,5/12/2020,Withdrawal,187.19,Costco,Cleveland
9265,487,2/22/2020,Payment,41.1,Target,Cleveland
9266,145,1/10/2022,Deposit,54.39,Costco,Charlotte
9267,756,11/25/2021,Withdrawal,158.62,Home Depot,Miami
9268,146,1/23/2020,Withdrawal,167.71,Google,Miami
9269,1021,2/3/2023,Transfer,163.92,Apple,Chicago
9270,828,6/14/2024,Payment,2.79,Walmart,Charlotte
9271,627,7/12/2024,Transfer,377.45,Google,Houston
9272,1296,4/4/2021,Deposit,116.83,Starbucks,Miami
9273,534,10/11/2021,Transfer,310.76,Apple,Charlotte
9274,630,4/26/2021,Deposit,257.88,Google,Philadelphia
9275,881,4/29/2020,Payment,81.66,Shell,Philadelphia
9276,1119,11/3/2021,Payment,252.79,Starbucks,Cleveland
9277,1471,7/26/2020,Transfer,455.03,Exxon,Chicago
9278,415,11/13/2020,Transfer,207.44,Apple,Miami
9279,257,12/3/2020,Transfer,146.74,Shell,New York
9280,1286,6/3/2020,Deposit,257.09,Google,Houston
9281,87,12/3/2024,Withdrawal,272.63,Apple,Cleveland
9282,905,5/17/2022,Withdrawal,144.56,Shell,Chicago
9283,1460,3/24/2023,Transfer,235.65,Starbucks,Los Angeles
9284,570,1/28/2021,Transfer,66.35,Shell,Miami
9285,742,5/19/2021,Payment,4.34,Target,Charlotte
9286,108,8/28/2022,Transfer,196.48,Exxon,Atlanta
9287,1043,11/8/2020,Payment,376.45,Home Depot,Cleveland
9288,1389,12/26/2024,Deposit,273.13,Starbucks,Chicago
9289,1403,7/6/2023,Deposit,125.32,Starbucks,Los Angeles
9290,160,3/26/2023,Deposit,239.31,Amazon,Chicago
9291,100,1/14/2020,Deposit,197.03,Exxon,Atlanta
9292,265,3/17/2020,Transfer,278.08,Apple,Miami
9293,750,9/24/2023,Transfer,286.43,Costco,Chicago
9294,1073,2/12/2021,Payment,395.33,Target,Atlanta
9295,677,1/28/2021,Transfer,179.11,Apple,Chicago
9296,799,8/7/2020,Payment,69.68,Starbucks,Miami
9297,1439,1/13/2022,Deposit,1.24,Shell,Miami
9298,1083,3/8/2021,Payment,202.62,Home Depot,Philadelphia
9299,183,3/16/2022,Payment,159.67,Apple,Detroit
9300,659,1/18/2024,Transfer,308.32,Walmart,Los Angeles
9301,1471,8/4/2024,Deposit,355.62,Google,Miami
9302,1325,11/21/2024,Withdrawal,205.42,Starbucks,Los Angeles
9303,608,3/9/2023,Transfer,12.53,Google,Philadelphia
9304,1378,9/14/2022,Transfer,284.29,Amazon,Atlanta
9305,1237,3/1/2024,Withdrawal,241.87,Amazon,Miami
9306,1213,10/15/2021,Deposit,295.21,Starbucks,Atlanta
9307,643,7/22/2024,Withdrawal,91.27,Shell,Houston
9308,347,3/27/2022,Payment,647.12,Shell,Chicago
9309,812,4/2/2024,Withdrawal,61.81,Amazon,New York
9310,801,1/24/2022,Deposit,214.02,Apple,Cleveland
9311,1161,11/6/2021,Deposit,307.19,Google,Charlotte
9312,1054,4/11/2022,Withdrawal,324.01,Apple,Los Angeles
9313,146,1/24/2023,Transfer,201.43,Shell,Atlanta
9314,1492,1/28/2020,Withdrawal,293.17,Google,Miami
9315,503,9/14/2022,Payment,335.76,Apple,Detroit
9316,799,6/7/2023,Withdrawal,216.19,Apple,Chicago
9317,968,2/19/2021,Withdrawal,234.29,Costco,Los Angeles
9318,1215,1/19/2024,Withdrawal,296.19,Target,Chicago
9319,471,1/25/2020,Payment,203.21,Costco,Charlotte
9320,690,9/6/2024,Withdrawal,400.08,Walmart,Atlanta
9321,1369,11/28/2023,Transfer,349.62,Home Depot,Atlanta
9322,1,11/3/2021,Payment,154.05,Shell,Philadelphia
9323,110,6/25/2021,Transfer,92.24,Google,Charlotte
9324,894,6/13/2020,Payment,315.99,Exxon,Miami
9325,1088,7/26/2020,Deposit,212.9,Costco,Philadelphia
9326,756,8/6/2022,Deposit,111.06,Google,New York
9327,53,9/11/2022,Payment,128.05,Walmart,Houston
9328,262,9/5/2021,Payment,297.23,Home Depot,Charlotte
9329,1326,1/7/2021,Payment,130.25,Starbucks,Chicago
9330,886,9/9/2021,Deposit,416.88,Target,Houston
9331,234,3/9/2020,Payment,50.33,Target,Chicago
9332,73,3/23/2024,Deposit,124.85,Apple,Philadelphia
9333,1381,7/16/2024,Deposit,60.46,Home Depot,Atlanta
9334,951,10/8/2023,Payment,17.15,Amazon,Chicago
9335,484,4/10/2020,Payment,80.58,Costco,Houston
9336,1030,1/1/2020,Payment,123.71,Starbucks,Cleveland
9337,877,12/16/2020,Deposit,137.03,Shell,Chicago
9338,859,1/7/2020,Withdrawal,124.72,Shell,Houston
9339,137,11/13/2020,Payment,20.98,Shell,Philadelphia
9340,779,9/14/2021,Withdrawal,226.98,Apple,Cleveland
9341,1428,5/23/2021,Withdrawal,94.64,Starbucks,Atlanta
9342,628,7/4/2020,Withdrawal,356.2,Starbucks,New York
9343,555,12/28/2021,Transfer,163.76,Apple,Miami
9344,743,4/6/2021,Withdrawal,288.86,Google,Philadelphia
9345,570,12/8/2020,Withdrawal,144.2,Home Depot,New York
9346,1230,9/26/2021,Deposit,337.32,Shell,Philadelphia
9347,410,12/13/2021,Transfer,150.05,Apple,Charlotte
9348,1060,10/28/2022,Deposit,216,Costco,Chicago
9349,230,7/29/2021,Deposit,429.56,Costco,Houston
9350,1251,5/15/2020,Withdrawal,18.57,Amazon,Detroit
9351,262,1/17/2021,Deposit,312.84,Apple,Houston
9352,1155,7/4/2020,Payment,258.76,Walmart,Cleveland
9353,892,9/30/2021,Withdrawal,14.12,Starbucks,Miami
9354,448,7/16/2022,Payment,252.22,Shell,Charlotte
9355,186,10/27/2023,Withdrawal,251.15,Home Depot,Charlotte
9356,1210,8/21/2022,Withdrawal,186.32,Google,Philadelphia
9357,1298,7/14/2021,Withdrawal,371.21,Shell,Detroit
9358,352,4/4/2023,Transfer,350.45,Target,Chicago
9359,1437,6/16/2022,Withdrawal,322.24,Apple,Cleveland
9360,1175,9/30/2021,Payment,410.26,Google,Chicago
9361,384,11/16/2020,Withdrawal,78.23,Google,Charlotte
9362,1060,9/8/2024,Withdrawal,121.53,Google,Charlotte
9363,326,10/4/2024,Deposit,101.16,Costco,Cleveland
9364,465,3/26/2023,Withdrawal,123.35,Google,Miami
9365,466,5/7/2022,Withdrawal,126.21,Walmart,Los Angeles
9366,1119,10/20/2024,Withdrawal,179.63,Costco,Miami
9367,1158,9/24/2022,Withdrawal,142.2,Starbucks,New York
9368,162,10/11/2020,Withdrawal,36.86,Shell,Los Angeles
9369,556,12/29/2024,Withdrawal,319.07,Google,Detroit
9370,300,11/17/2022,Transfer,68.65,Costco,Miami
9371,356,12/16/2020,Payment,436.16,Home Depot,Cleveland
9372,1264,3/23/2020,Transfer,321.02,Target,Houston
9373,564,7/5/2024,Payment,23.28,Exxon,Cleveland
9374,793,10/27/2021,Transfer,197.01,Apple,Philadelphia
9375,1023,10/25/2023,Withdrawal,12.37,Google,Charlotte
9376,586,6/24/2021,Transfer,391.13,Target,Houston
9377,750,11/19/2023,Payment,200.76,Target,Philadelphia
9378,1191,4/24/2021,Deposit,195,Shell,Philadelphia
9379,140,7/31/2020,Deposit,233.15,Google,Philadelphia
9380,1163,6/25/2024,Withdrawal,174.13,Walmart,New York
9381,235,7/18/2022,Withdrawal,101.16,Home Depot,Philadelphia
9382,1027,12/25/2020,Payment,185.57,Exxon,Charlotte
9383,256,8/1/2020,Deposit,388.14,Apple,New York
9384,371,10/30/2020,Withdrawal,116.51,Shell,Houston
9385,278,3/24/2023,Transfer,409.08,Target,Atlanta
9386,516,11/4/2023,Transfer,129.19,Home Depot,New York
9387,904,7/18/2020,Deposit,226.96,Apple,Chicago
9388,1236,8/30/2024,Payment,494.16,Target,Chicago
9389,1240,8/25/2020,Withdrawal,284.68,Target,Houston
9390,270,11/1/2021,Withdrawal,253.09,Amazon,Houston
9391,476,9/24/2024,Withdrawal,298.04,Target,Philadelphia
9392,928,4/5/2023,Deposit,349.82,Shell,Houston
9393,64,6/3/2023,Transfer,74.48,Costco,Philadelphia
9394,460,5/28/2022,Payment,274.75,Amazon,Cleveland
9395,1040,9/7/2020,Deposit,238.7,Starbucks,Miami
9396,564,7/27/2023,Deposit,124.96,Home Depot,Detroit
9397,1043,4/20/2021,Withdrawal,237.18,Shell,Miami
9398,1349,5/12/2021,Transfer,51.48,Google,New York
9399,908,9/4/2022,Payment,216.88,Starbucks,Los Angeles
9400,93,10/22/2024,Payment,347.64,Target,Miami
9401,773,4/7/2024,Withdrawal,59.89,Google,New York
9402,810,9/23/2022,Payment,182.19,Starbucks,Atlanta
9403,1041,12/1/2021,Transfer,136.13,Apple,Chicago
9404,840,12/5/2023,Withdrawal,371.17,Walmart,Cleveland
9405,488,2/22/2022,Withdrawal,117.52,Costco,New York
9406,1118,3/4/2021,Transfer,232.57,Walmart,New York
9407,1034,6/22/2021,Payment,294.71,Starbucks,Philadelphia
9408,749,6/19/2022,Transfer,313.95,Exxon,Detroit
9409,528,1/6/2024,Payment,54.67,Shell,Miami
9410,1168,8/25/2022,Payment,161.84,Starbucks,Atlanta
9411,554,7/28/2020,Payment,440.21,Exxon,New York
9412,515,4/19/2024,Transfer,197.67,Google,Chicago
9413,1494,9/29/2024,Transfer,354.56,Exxon,Los Angeles
9414,377,5/5/2021,Deposit,508.7,Starbucks,Los Angeles
9415,484,4/15/2021,Transfer,189.87,Apple,Atlanta
9416,452,9/5/2024,Withdrawal,324.68,Starbucks,Cleveland
9417,787,10/19/2024,Withdrawal,343.06,Shell,Los Angeles
9418,1099,7/21/2021,Withdrawal,3.78,Starbucks,Philadelphia
9419,1064,10/25/2021,Withdrawal,260.28,Apple,Houston
9420,302,1/26/2024,Deposit,425.49,Costco,Los Angeles
9421,1086,7/3/2021,Transfer,36.7,Exxon,Detroit
9422,999,2/9/2024,Transfer,182.91,Walmart,Chicago
9423,1269,7/16/2020,Payment,217.18,Shell,Chicago
9424,18,6/4/2021,Transfer,185.09,Walmart,Houston
9425,398,3/2/2024,Payment,169.86,Home Depot,Chicago
9426,1007,3/14/2024,Payment,33.38,Target,Cleveland
9427,594,9/9/2024,Withdrawal,257.81,Amazon,Miami
9428,189,9/10/2023,Deposit,88.16,Walmart,Houston
9429,104,11/18/2021,Deposit,91.94,Target,Chicago
9430,1368,4/11/2021,Transfer,83.08,Apple,Philadelphia
9431,1395,12/1/2024,Payment,13.63,Google,Atlanta
9432,33,8/18/2021,Withdrawal,421.69,Shell,Charlotte
9433,749,5/18/2020,Payment,211.64,Apple,Detroit
9434,374,10/11/2022,Withdrawal,310.94,Apple,Atlanta
9435,1202,8/29/2020,Payment,66.88,Exxon,Cleveland
9436,1036,11/11/2020,Transfer,91.65,Amazon,Charlotte
9437,741,10/28/2021,Transfer,101.47,Costco,Charlotte
9438,890,1/2/2022,Payment,87.16,Target,Philadelphia
9439,456,5/14/2020,Deposit,94.93,Google,New York
9440,249,4/26/2023,Withdrawal,372.59,Starbucks,Atlanta
9441,448,9/9/2024,Deposit,185.19,Walmart,New York
9442,1018,8/1/2021,Deposit,417.35,Google,Los Angeles
9443,980,12/28/2022,Payment,285.53,Home Depot,Miami
9444,1028,3/14/2021,Withdrawal,359.95,Exxon,Charlotte
9445,1260,3/17/2020,Withdrawal,163.5,Starbucks,Atlanta
9446,173,2/3/2021,Transfer,8.78,Exxon,Philadelphia
9447,1346,1/8/2021,Payment,47.63,Shell,New York
9448,371,11/1/2022,Payment,383.81,Amazon,New York
9449,791,2/19/2024,Payment,226.8,Apple,Cleveland
9450,749,12/23/2024,Transfer,6.19,Exxon,Chicago
9451,787,1/27/2022,Transfer,297.42,Google,New York
9452,1320,1/18/2022,Withdrawal,33.73,Costco,Los Angeles
9453,840,2/2/2022,Transfer,269.13,Shell,Charlotte
9454,400,2/20/2021,Payment,161.19,Walmart,Chicago
9455,1082,7/25/2020,Payment,303.39,Amazon,Cleveland
9456,548,12/6/2020,Deposit,160.39,Costco,Detroit
9457,408,7/1/2024,Transfer,308.78,Apple,Charlotte
9458,641,12/21/2021,Payment,29.64,Walmart,Miami
9459,64,11/6/2020,Payment,250.13,Starbucks,Chicago
9460,574,8/24/2023,Withdrawal,133.4,Home Depot,New York
9461,420,8/9/2023,Transfer,256.03,Google,Cleveland
9462,146,9/16/2021,Payment,153.86,Costco,Los Angeles
9463,1296,10/31/2023,Withdrawal,65.84,Exxon,Atlanta
9464,17,3/30/2024,Deposit,184.26,Google,New York
9465,98,9/25/2023,Deposit,385.64,Starbucks,Miami
9466,452,3/23/2020,Withdrawal,109.44,Home Depot,Detroit
9467,975,5/19/2024,Transfer,229.98,Apple,Miami
9468,898,1/15/2024,Payment,98.98,Starbucks,Cleveland
9469,1016,10/23/2022,Transfer,94.67,Starbucks,Cleveland
9470,1267,1/19/2024,Withdrawal,211.26,Exxon,Miami
9471,479,5/22/2022,Payment,783.71,Starbucks,Philadelphia
9472,201,8/23/2020,Payment,0.56,Target,Atlanta
9473,1497,1/23/2021,Payment,343.78,Walmart,Detroit
9474,179,1/27/2021,Transfer,155.67,Home Depot,Miami
9475,508,7/22/2024,Transfer,191.72,Amazon,Los Angeles
9476,453,11/17/2024,Withdrawal,8.91,Apple,Cleveland
9477,270,1/16/2022,Deposit,264.88,Starbucks,Houston
9478,1258,1/30/2020,Withdrawal,117.16,Home Depot,New York
9479,486,5/25/2024,Payment,111.74,Costco,Atlanta
9480,578,9/8/2022,Withdrawal,30.1,Costco,Houston
9481,338,3/17/2023,Deposit,122.41,Apple,Houston
9482,861,8/27/2021,Withdrawal,155.86,Apple,Miami
9483,757,10/9/2020,Deposit,93.42,Google,Philadelphia
9484,757,10/18/2024,Deposit,137.47,Starbucks,Detroit
9485,1472,8/25/2020,Payment,148.68,Google,Houston
9486,584,10/28/2024,Deposit,73.94,Exxon,Charlotte
9487,1381,12/31/2021,Transfer,217.83,Apple,Houston
